Målepunkt id,Fra dato,Til dato,Mængde,Måleenhed
571313115103364037,27-12-2020 kl. 07,27-12-2020 kl. 08,0.053,kWh
571313115103364037,27-12-2020 kl. 06,27-12-2020 kl. 07,0.053,kWh
571313115103364037,27-12-2020 kl. 05,27-12-2020 kl. 06,0.065,kWh
571313115103364037,27-12-2020 kl. 04,27-12-2020 kl. 05,0.064,kWh
571313115103364037,27-12-2020 kl. 03,27-12-2020 kl. 04,0.053,kWh
571313115103364037,27-12-2020 kl. 02,27-12-2020 kl. 03,0.053,kWh
571313115103364037,27-12-2020 kl. 01,27-12-2020 kl. 02,0.068,kWh
571313115103364037,27-12-2020 kl. 00,27-12-2020 kl. 01,0.063,kWh
571313115103364037,26-12-2020 kl. 23,27-12-2020 kl. 00,0.055,kWh
571313115103364037,26-12-2020 kl. 22,26-12-2020 kl. 23,0.057,kWh
571313115103364037,26-12-2020 kl. 21,26-12-2020 kl. 22,0.119,kWh
571313115103364037,26-12-2020 kl. 20,26-12-2020 kl. 21,0.071,kWh
571313115103364037,26-12-2020 kl. 19,26-12-2020 kl. 20,0.052,kWh
571313115103364037,26-12-2020 kl. 18,26-12-2020 kl. 19,0.051,kWh
571313115103364037,26-12-2020 kl. 17,26-12-2020 kl. 18,0.067,kWh
571313115103364037,26-12-2020 kl. 16,26-12-2020 kl. 17,0.057,kWh
571313115103364037,26-12-2020 kl. 15,26-12-2020 kl. 16,0.051,kWh
571313115103364037,26-12-2020 kl. 14,26-12-2020 kl. 15,0.062,kWh
571313115103364037,26-12-2020 kl. 13,26-12-2020 kl. 14,0.066,kWh
571313115103364037,26-12-2020 kl. 12,26-12-2020 kl. 13,0.052,kWh
571313115103364037,26-12-2020 kl. 11,26-12-2020 kl. 12,0.053,kWh
571313115103364037,26-12-2020 kl. 10,26-12-2020 kl. 11,0.068,kWh
571313115103364037,26-12-2020 kl. 09,26-12-2020 kl. 10,0.06,kWh
571313115103364037,26-12-2020 kl. 08,26-12-2020 kl. 09,0.053,kWh
571313115103364037,26-12-2020 kl. 07,26-12-2020 kl. 08,0.059,kWh
571313115103364037,26-12-2020 kl. 06,26-12-2020 kl. 07,0.069,kWh
571313115103364037,26-12-2020 kl. 05,26-12-2020 kl. 06,0.054,kWh
571313115103364037,26-12-2020 kl. 04,26-12-2020 kl. 05,0.052,kWh
571313115103364037,26-12-2020 kl. 03,26-12-2020 kl. 04,0.065,kWh
571313115103364037,26-12-2020 kl. 02,26-12-2020 kl. 03,0.064,kWh
571313115103364037,26-12-2020 kl. 01,26-12-2020 kl. 02,0.054,kWh
571313115103364037,26-12-2020 kl. 00,26-12-2020 kl. 01,0.054,kWh
571313115103364037,25-12-2020 kl. 23,26-12-2020 kl. 00,0.068,kWh
571313115103364037,25-12-2020 kl. 22,25-12-2020 kl. 23,0.064,kWh
571313115103364037,25-12-2020 kl. 21,25-12-2020 kl. 22,0.056,kWh
571313115103364037,25-12-2020 kl. 20,25-12-2020 kl. 21,0.058,kWh
571313115103364037,25-12-2020 kl. 19,25-12-2020 kl. 20,0.113,kWh
571313115103364037,25-12-2020 kl. 18,25-12-2020 kl. 19,0.076,kWh
571313115103364037,25-12-2020 kl. 17,25-12-2020 kl. 18,0.057,kWh
571313115103364037,25-12-2020 kl. 16,25-12-2020 kl. 17,0.053,kWh
571313115103364037,25-12-2020 kl. 15,25-12-2020 kl. 16,0.062,kWh
571313115103364037,25-12-2020 kl. 14,25-12-2020 kl. 15,0.069,kWh
571313115103364037,25-12-2020 kl. 13,25-12-2020 kl. 14,0.055,kWh
571313115103364037,25-12-2020 kl. 12,25-12-2020 kl. 13,0.054,kWh
571313115103364037,25-12-2020 kl. 11,25-12-2020 kl. 12,0.063,kWh
571313115103364037,25-12-2020 kl. 10,25-12-2020 kl. 11,0.069,kWh
571313115103364037,25-12-2020 kl. 09,25-12-2020 kl. 10,0.054,kWh
571313115103364037,25-12-2020 kl. 08,25-12-2020 kl. 09,0.055,kWh
571313115103364037,25-12-2020 kl. 07,25-12-2020 kl. 08,0.064,kWh
571313115103364037,25-12-2020 kl. 06,25-12-2020 kl. 07,0.07,kWh
571313115103364037,25-12-2020 kl. 05,25-12-2020 kl. 06,0.058,kWh
571313115103364037,25-12-2020 kl. 04,25-12-2020 kl. 05,0.055,kWh
571313115103364037,25-12-2020 kl. 03,25-12-2020 kl. 04,0.06,kWh
571313115103364037,25-12-2020 kl. 02,25-12-2020 kl. 03,0.069,kWh
571313115103364037,25-12-2020 kl. 01,25-12-2020 kl. 02,0.061,kWh
571313115103364037,25-12-2020 kl. 00,25-12-2020 kl. 01,0.055,kWh
571313115103364037,24-12-2020 kl. 23,25-12-2020 kl. 00,0.056,kWh
571313115103364037,24-12-2020 kl. 22,24-12-2020 kl. 23,0.069,kWh
571313115103364037,24-12-2020 kl. 21,24-12-2020 kl. 22,0.065,kWh
571313115103364037,24-12-2020 kl. 20,24-12-2020 kl. 21,0.056,kWh
571313115103364037,24-12-2020 kl. 19,24-12-2020 kl. 20,0.059,kWh
571313115103364037,24-12-2020 kl. 18,24-12-2020 kl. 19,0.111,kWh
571313115103364037,24-12-2020 kl. 17,24-12-2020 kl. 18,0.076,kWh
571313115103364037,24-12-2020 kl. 16,24-12-2020 kl. 17,0.07,kWh
571313115103364037,24-12-2020 kl. 15,24-12-2020 kl. 16,0.058,kWh
571313115103364037,24-12-2020 kl. 14,24-12-2020 kl. 15,0.055,kWh
571313115103364037,24-12-2020 kl. 13,24-12-2020 kl. 14,0.06,kWh
571313115103364037,24-12-2020 kl. 12,24-12-2020 kl. 13,0.07,kWh
571313115103364037,24-12-2020 kl. 11,24-12-2020 kl. 12,0.065,kWh
571313115103364037,24-12-2020 kl. 10,24-12-2020 kl. 11,0.057,kWh
571313115103364037,24-12-2020 kl. 09,24-12-2020 kl. 10,0.056,kWh
571313115103364037,24-12-2020 kl. 08,24-12-2020 kl. 09,0.065,kWh
571313115103364037,24-12-2020 kl. 07,24-12-2020 kl. 08,0.07,kWh
571313115103364037,24-12-2020 kl. 06,24-12-2020 kl. 07,0.063,kWh
571313115103364037,24-12-2020 kl. 05,24-12-2020 kl. 06,0.058,kWh
571313115103364037,24-12-2020 kl. 04,24-12-2020 kl. 05,0.058,kWh
571313115103364037,24-12-2020 kl. 03,24-12-2020 kl. 04,0.066,kWh
571313115103364037,24-12-2020 kl. 02,24-12-2020 kl. 03,0.071,kWh
571313115103364037,24-12-2020 kl. 01,24-12-2020 kl. 02,0.069,kWh
571313115103364037,24-12-2020 kl. 00,24-12-2020 kl. 01,0.06,kWh
571313115103364037,23-12-2020 kl. 23,24-12-2020 kl. 00,0.06,kWh
571313115103364037,23-12-2020 kl. 22,23-12-2020 kl. 23,0.062,kWh
571313115103364037,23-12-2020 kl. 21,23-12-2020 kl. 22,0.067,kWh
571313115103364037,23-12-2020 kl. 20,23-12-2020 kl. 21,0.073,kWh
571313115103364037,23-12-2020 kl. 19,23-12-2020 kl. 20,0.115,kWh
571313115103364037,23-12-2020 kl. 18,23-12-2020 kl. 19,0.079,kWh
571313115103364037,23-12-2020 kl. 17,23-12-2020 kl. 18,0.072,kWh
571313115103364037,23-12-2020 kl. 16,23-12-2020 kl. 17,0.071,kWh
571313115103364037,23-12-2020 kl. 15,23-12-2020 kl. 16,0.094,kWh
571313115103364037,23-12-2020 kl. 14,23-12-2020 kl. 15,0.214,kWh
571313115103364037,23-12-2020 kl. 13,23-12-2020 kl. 14,0.247,kWh
571313115103364037,23-12-2020 kl. 12,23-12-2020 kl. 13,0.212,kWh
571313115103364037,23-12-2020 kl. 11,23-12-2020 kl. 12,0.215,kWh
571313115103364037,23-12-2020 kl. 10,23-12-2020 kl. 11,0.078,kWh
571313115103364037,23-12-2020 kl. 09,23-12-2020 kl. 10,0.075,kWh
571313115103364037,23-12-2020 kl. 08,23-12-2020 kl. 09,0.084,kWh
571313115103364037,23-12-2020 kl. 07,23-12-2020 kl. 08,0.084,kWh
571313115103364037,23-12-2020 kl. 06,23-12-2020 kl. 07,0.083,kWh
571313115103364037,23-12-2020 kl. 05,23-12-2020 kl. 06,0.078,kWh
571313115103364037,23-12-2020 kl. 04,23-12-2020 kl. 05,0.074,kWh
571313115103364037,23-12-2020 kl. 03,23-12-2020 kl. 04,0.075,kWh
571313115103364037,23-12-2020 kl. 02,23-12-2020 kl. 03,0.075,kWh
571313115103364037,23-12-2020 kl. 01,23-12-2020 kl. 02,0.115,kWh
571313115103364037,23-12-2020 kl. 00,23-12-2020 kl. 01,0.238,kWh
571313115103364037,22-12-2020 kl. 23,23-12-2020 kl. 00,0.252,kWh
571313115103364037,22-12-2020 kl. 22,22-12-2020 kl. 23,0.294,kWh
571313115103364037,22-12-2020 kl. 21,22-12-2020 kl. 22,0.253,kWh
571313115103364037,22-12-2020 kl. 20,22-12-2020 kl. 21,0.229,kWh
571313115103364037,22-12-2020 kl. 19,22-12-2020 kl. 20,0.238,kWh
571313115103364037,22-12-2020 kl. 18,22-12-2020 kl. 19,0.236,kWh
571313115103364037,22-12-2020 kl. 17,22-12-2020 kl. 18,0.239,kWh
571313115103364037,22-12-2020 kl. 16,22-12-2020 kl. 17,0.213,kWh
571313115103364037,22-12-2020 kl. 15,22-12-2020 kl. 16,0.22,kWh
571313115103364037,22-12-2020 kl. 14,22-12-2020 kl. 15,0.213,kWh
571313115103364037,22-12-2020 kl. 13,22-12-2020 kl. 14,0.232,kWh
571313115103364037,22-12-2020 kl. 12,22-12-2020 kl. 13,0.388,kWh
571313115103364037,22-12-2020 kl. 11,22-12-2020 kl. 12,0.244,kWh
571313115103364037,22-12-2020 kl. 10,22-12-2020 kl. 11,0.147,kWh
571313115103364037,22-12-2020 kl. 09,22-12-2020 kl. 10,0.074,kWh
571313115103364037,22-12-2020 kl. 08,22-12-2020 kl. 09,0.061,kWh
571313115103364037,22-12-2020 kl. 07,22-12-2020 kl. 08,0.062,kWh
571313115103364037,22-12-2020 kl. 06,22-12-2020 kl. 07,0.066,kWh
571313115103364037,22-12-2020 kl. 05,22-12-2020 kl. 06,0.075,kWh
571313115103364037,22-12-2020 kl. 04,22-12-2020 kl. 05,0.075,kWh
571313115103364037,22-12-2020 kl. 03,22-12-2020 kl. 04,0.075,kWh
571313115103364037,22-12-2020 kl. 02,22-12-2020 kl. 03,0.077,kWh
571313115103364037,22-12-2020 kl. 01,22-12-2020 kl. 02,0.11,kWh
571313115103364037,22-12-2020 kl. 00,22-12-2020 kl. 01,0.261,kWh
571313115103364037,21-12-2020 kl. 23,22-12-2020 kl. 00,0.28,kWh
571313115103364037,21-12-2020 kl. 22,21-12-2020 kl. 23,0.208,kWh
571313115103364037,21-12-2020 kl. 21,21-12-2020 kl. 22,0.238,kWh
571313115103364037,21-12-2020 kl. 20,21-12-2020 kl. 21,0.186,kWh
571313115103364037,21-12-2020 kl. 19,21-12-2020 kl. 20,0.256,kWh
571313115103364037,21-12-2020 kl. 18,21-12-2020 kl. 19,0.272,kWh
571313115103364037,21-12-2020 kl. 17,21-12-2020 kl. 18,0.189,kWh
571313115103364037,21-12-2020 kl. 16,21-12-2020 kl. 17,0.194,kWh
571313115103364037,21-12-2020 kl. 15,21-12-2020 kl. 16,0.232,kWh
571313115103364037,21-12-2020 kl. 14,21-12-2020 kl. 15,0.475,kWh
571313115103364037,21-12-2020 kl. 13,21-12-2020 kl. 14,0.865,kWh
571313115103364037,21-12-2020 kl. 12,21-12-2020 kl. 13,0.359,kWh
571313115103364037,21-12-2020 kl. 11,21-12-2020 kl. 12,0.345,kWh
571313115103364037,21-12-2020 kl. 10,21-12-2020 kl. 11,0.073,kWh
571313115103364037,21-12-2020 kl. 09,21-12-2020 kl. 10,0.073,kWh
571313115103364037,21-12-2020 kl. 08,21-12-2020 kl. 09,0.069,kWh
571313115103364037,21-12-2020 kl. 07,21-12-2020 kl. 08,0.062,kWh
571313115103364037,21-12-2020 kl. 06,21-12-2020 kl. 07,0.062,kWh
571313115103364037,21-12-2020 kl. 05,21-12-2020 kl. 06,0.066,kWh
571313115103364037,21-12-2020 kl. 04,21-12-2020 kl. 05,0.073,kWh
571313115103364037,21-12-2020 kl. 03,21-12-2020 kl. 04,0.074,kWh
571313115103364037,21-12-2020 kl. 02,21-12-2020 kl. 03,0.128,kWh
571313115103364037,21-12-2020 kl. 01,21-12-2020 kl. 02,0.126,kWh
571313115103364037,21-12-2020 kl. 00,21-12-2020 kl. 01,0.298,kWh
571313115103364037,20-12-2020 kl. 23,21-12-2020 kl. 00,0.343,kWh
571313115103364037,20-12-2020 kl. 22,20-12-2020 kl. 23,0.293,kWh
571313115103364037,20-12-2020 kl. 21,20-12-2020 kl. 22,0.267,kWh
571313115103364037,20-12-2020 kl. 20,20-12-2020 kl. 21,0.394,kWh
571313115103364037,20-12-2020 kl. 19,20-12-2020 kl. 20,0.451,kWh
571313115103364037,20-12-2020 kl. 18,20-12-2020 kl. 19,0.418,kWh
571313115103364037,20-12-2020 kl. 17,20-12-2020 kl. 18,0.377,kWh
571313115103364037,20-12-2020 kl. 16,20-12-2020 kl. 17,0.296,kWh
571313115103364037,20-12-2020 kl. 15,20-12-2020 kl. 16,0.297,kWh
571313115103364037,20-12-2020 kl. 14,20-12-2020 kl. 15,0.389,kWh
571313115103364037,20-12-2020 kl. 13,20-12-2020 kl. 14,0.35,kWh
571313115103364037,20-12-2020 kl. 12,20-12-2020 kl. 13,0.265,kWh
571313115103364037,20-12-2020 kl. 11,20-12-2020 kl. 12,0.194,kWh
571313115103364037,20-12-2020 kl. 10,20-12-2020 kl. 11,0.08,kWh
571313115103364037,20-12-2020 kl. 09,20-12-2020 kl. 10,0.074,kWh
571313115103364037,20-12-2020 kl. 08,20-12-2020 kl. 09,0.07,kWh
571313115103364037,20-12-2020 kl. 07,20-12-2020 kl. 08,0.075,kWh
571313115103364037,20-12-2020 kl. 06,20-12-2020 kl. 07,0.088,kWh
571313115103364037,20-12-2020 kl. 05,20-12-2020 kl. 06,0.123,kWh
571313115103364037,20-12-2020 kl. 04,20-12-2020 kl. 05,0.073,kWh
571313115103364037,20-12-2020 kl. 03,20-12-2020 kl. 04,0.077,kWh
571313115103364037,20-12-2020 kl. 02,20-12-2020 kl. 03,0.285,kWh
571313115103364037,20-12-2020 kl. 01,20-12-2020 kl. 02,0.332,kWh
571313115103364037,20-12-2020 kl. 00,20-12-2020 kl. 01,0.304,kWh
571313115103364037,19-12-2020 kl. 23,20-12-2020 kl. 00,0.281,kWh
571313115103364037,19-12-2020 kl. 22,19-12-2020 kl. 23,0.277,kWh
571313115103364037,19-12-2020 kl. 21,19-12-2020 kl. 22,0.281,kWh
571313115103364037,19-12-2020 kl. 20,19-12-2020 kl. 21,2.135,kWh
571313115103364037,19-12-2020 kl. 19,19-12-2020 kl. 20,2.429,kWh
571313115103364037,19-12-2020 kl. 18,19-12-2020 kl. 19,1.683,kWh
571313115103364037,19-12-2020 kl. 17,19-12-2020 kl. 18,0.641,kWh
571313115103364037,19-12-2020 kl. 16,19-12-2020 kl. 17,0.261,kWh
571313115103364037,19-12-2020 kl. 15,19-12-2020 kl. 16,0.398,kWh
571313115103364037,19-12-2020 kl. 14,19-12-2020 kl. 15,1.042,kWh
571313115103364037,19-12-2020 kl. 13,19-12-2020 kl. 14,0.291,kWh
571313115103364037,19-12-2020 kl. 12,19-12-2020 kl. 13,0.236,kWh
571313115103364037,19-12-2020 kl. 11,19-12-2020 kl. 12,0.236,kWh
571313115103364037,19-12-2020 kl. 10,19-12-2020 kl. 11,0.139,kWh
571313115103364037,19-12-2020 kl. 09,19-12-2020 kl. 10,0.069,kWh
571313115103364037,19-12-2020 kl. 08,19-12-2020 kl. 09,0.07,kWh
571313115103364037,19-12-2020 kl. 07,19-12-2020 kl. 08,0.07,kWh
571313115103364037,19-12-2020 kl. 06,19-12-2020 kl. 07,0.071,kWh
571313115103364037,19-12-2020 kl. 05,19-12-2020 kl. 06,0.118,kWh
571313115103364037,19-12-2020 kl. 04,19-12-2020 kl. 05,0.296,kWh
571313115103364037,19-12-2020 kl. 03,19-12-2020 kl. 04,0.435,kWh
571313115103364037,19-12-2020 kl. 02,19-12-2020 kl. 03,0.437,kWh
571313115103364037,19-12-2020 kl. 01,19-12-2020 kl. 02,0.443,kWh
571313115103364037,19-12-2020 kl. 00,19-12-2020 kl. 01,0.461,kWh
571313115103364037,18-12-2020 kl. 23,19-12-2020 kl. 00,0.424,kWh
571313115103364037,18-12-2020 kl. 22,18-12-2020 kl. 23,0.428,kWh
571313115103364037,18-12-2020 kl. 21,18-12-2020 kl. 22,0.442,kWh
571313115103364037,18-12-2020 kl. 20,18-12-2020 kl. 21,0.408,kWh
571313115103364037,18-12-2020 kl. 19,18-12-2020 kl. 20,0.421,kWh
571313115103364037,18-12-2020 kl. 18,18-12-2020 kl. 19,0.422,kWh
571313115103364037,18-12-2020 kl. 17,18-12-2020 kl. 18,0.341,kWh
571313115103364037,18-12-2020 kl. 16,18-12-2020 kl. 17,0.328,kWh
571313115103364037,18-12-2020 kl. 15,18-12-2020 kl. 16,0.351,kWh
571313115103364037,18-12-2020 kl. 14,18-12-2020 kl. 15,1.019,kWh
571313115103364037,18-12-2020 kl. 13,18-12-2020 kl. 14,0.343,kWh
571313115103364037,18-12-2020 kl. 12,18-12-2020 kl. 13,0.401,kWh
571313115103364037,18-12-2020 kl. 11,18-12-2020 kl. 12,0.393,kWh
571313115103364037,18-12-2020 kl. 10,18-12-2020 kl. 11,0.341,kWh
571313115103364037,18-12-2020 kl. 09,18-12-2020 kl. 10,0.059,kWh
571313115103364037,18-12-2020 kl. 08,18-12-2020 kl. 09,0.064,kWh
571313115103364037,18-12-2020 kl. 07,18-12-2020 kl. 08,0.072,kWh
571313115103364037,18-12-2020 kl. 06,18-12-2020 kl. 07,0.07,kWh
571313115103364037,18-12-2020 kl. 05,18-12-2020 kl. 06,0.067,kWh
571313115103364037,18-12-2020 kl. 04,18-12-2020 kl. 05,0.071,kWh
571313115103364037,18-12-2020 kl. 03,18-12-2020 kl. 04,0.064,kWh
571313115103364037,18-12-2020 kl. 02,18-12-2020 kl. 03,0.067,kWh
571313115103364037,18-12-2020 kl. 01,18-12-2020 kl. 02,0.119,kWh
571313115103364037,18-12-2020 kl. 00,18-12-2020 kl. 01,0.289,kWh
571313115103364037,17-12-2020 kl. 23,18-12-2020 kl. 00,0.317,kWh
571313115103364037,17-12-2020 kl. 22,17-12-2020 kl. 23,0.292,kWh
571313115103364037,17-12-2020 kl. 21,17-12-2020 kl. 22,1.143,kWh
571313115103364037,17-12-2020 kl. 20,17-12-2020 kl. 21,0.441,kWh
571313115103364037,17-12-2020 kl. 19,17-12-2020 kl. 20,0.414,kWh
571313115103364037,17-12-2020 kl. 18,17-12-2020 kl. 19,0.407,kWh
571313115103364037,17-12-2020 kl. 17,17-12-2020 kl. 18,0.414,kWh
571313115103364037,17-12-2020 kl. 16,17-12-2020 kl. 17,0.424,kWh
571313115103364037,17-12-2020 kl. 15,17-12-2020 kl. 16,0.341,kWh
571313115103364037,17-12-2020 kl. 14,17-12-2020 kl. 15,0.209,kWh
571313115103364037,17-12-2020 kl. 13,17-12-2020 kl. 14,1.23,kWh
571313115103364037,17-12-2020 kl. 12,17-12-2020 kl. 13,0.449,kWh
571313115103364037,17-12-2020 kl. 11,17-12-2020 kl. 12,0.206,kWh
571313115103364037,17-12-2020 kl. 10,17-12-2020 kl. 11,0.306,kWh
571313115103364037,17-12-2020 kl. 09,17-12-2020 kl. 10,0.217,kWh
571313115103364037,17-12-2020 kl. 08,17-12-2020 kl. 09,0.103,kWh
571313115103364037,17-12-2020 kl. 07,17-12-2020 kl. 08,0.077,kWh
571313115103364037,17-12-2020 kl. 06,17-12-2020 kl. 07,0.076,kWh
571313115103364037,17-12-2020 kl. 05,17-12-2020 kl. 06,0.076,kWh
571313115103364037,17-12-2020 kl. 04,17-12-2020 kl. 05,0.068,kWh
571313115103364037,17-12-2020 kl. 03,17-12-2020 kl. 04,0.095,kWh
571313115103364037,17-12-2020 kl. 02,17-12-2020 kl. 03,0.074,kWh
571313115103364037,17-12-2020 kl. 01,17-12-2020 kl. 02,0.08,kWh
571313115103364037,17-12-2020 kl. 00,17-12-2020 kl. 01,0.167,kWh
571313115103364037,16-12-2020 kl. 23,17-12-2020 kl. 00,0.41,kWh
571313115103364037,16-12-2020 kl. 22,16-12-2020 kl. 23,0.414,kWh
571313115103364037,16-12-2020 kl. 21,16-12-2020 kl. 22,0.466,kWh
571313115103364037,16-12-2020 kl. 20,16-12-2020 kl. 21,0.744,kWh
571313115103364037,16-12-2020 kl. 19,16-12-2020 kl. 20,0.523,kWh
571313115103364037,16-12-2020 kl. 18,16-12-2020 kl. 19,0.636,kWh
571313115103364037,16-12-2020 kl. 17,16-12-2020 kl. 18,0.33,kWh
571313115103364037,16-12-2020 kl. 16,16-12-2020 kl. 17,0.33,kWh
571313115103364037,16-12-2020 kl. 15,16-12-2020 kl. 16,0.39,kWh
571313115103364037,16-12-2020 kl. 14,16-12-2020 kl. 15,0.394,kWh
571313115103364037,16-12-2020 kl. 13,16-12-2020 kl. 14,0.299,kWh
571313115103364037,16-12-2020 kl. 12,16-12-2020 kl. 13,0.369,kWh
571313115103364037,16-12-2020 kl. 11,16-12-2020 kl. 12,0.403,kWh
571313115103364037,16-12-2020 kl. 10,16-12-2020 kl. 11,0.297,kWh
571313115103364037,16-12-2020 kl. 09,16-12-2020 kl. 10,0.073,kWh
571313115103364037,16-12-2020 kl. 08,16-12-2020 kl. 09,0.073,kWh
571313115103364037,16-12-2020 kl. 07,16-12-2020 kl. 08,0.07,kWh
571313115103364037,16-12-2020 kl. 06,16-12-2020 kl. 07,0.067,kWh
571313115103364037,16-12-2020 kl. 05,16-12-2020 kl. 06,0.067,kWh
571313115103364037,16-12-2020 kl. 04,16-12-2020 kl. 05,0.068,kWh
571313115103364037,16-12-2020 kl. 03,16-12-2020 kl. 04,0.07,kWh
571313115103364037,16-12-2020 kl. 02,16-12-2020 kl. 03,0.079,kWh
571313115103364037,16-12-2020 kl. 01,16-12-2020 kl. 02,0.206,kWh
571313115103364037,16-12-2020 kl. 00,16-12-2020 kl. 01,0.304,kWh
571313115103364037,15-12-2020 kl. 23,16-12-2020 kl. 00,0.394,kWh
571313115103364037,15-12-2020 kl. 22,15-12-2020 kl. 23,0.435,kWh
571313115103364037,15-12-2020 kl. 21,15-12-2020 kl. 22,0.413,kWh
571313115103364037,15-12-2020 kl. 20,15-12-2020 kl. 21,0.416,kWh
571313115103364037,15-12-2020 kl. 19,15-12-2020 kl. 20,0.427,kWh
571313115103364037,15-12-2020 kl. 18,15-12-2020 kl. 19,1.105,kWh
571313115103364037,15-12-2020 kl. 17,15-12-2020 kl. 18,0.43,kWh
571313115103364037,15-12-2020 kl. 16,15-12-2020 kl. 17,0.367,kWh
571313115103364037,15-12-2020 kl. 15,15-12-2020 kl. 16,0.345,kWh
571313115103364037,15-12-2020 kl. 14,15-12-2020 kl. 15,0.319,kWh
571313115103364037,15-12-2020 kl. 13,15-12-2020 kl. 14,0.312,kWh
571313115103364037,15-12-2020 kl. 12,15-12-2020 kl. 13,0.327,kWh
571313115103364037,15-12-2020 kl. 11,15-12-2020 kl. 12,0.687,kWh
571313115103364037,15-12-2020 kl. 10,15-12-2020 kl. 11,0.24,kWh
571313115103364037,15-12-2020 kl. 09,15-12-2020 kl. 10,0.214,kWh
571313115103364037,15-12-2020 kl. 08,15-12-2020 kl. 09,0.069,kWh
571313115103364037,15-12-2020 kl. 07,15-12-2020 kl. 08,0.069,kWh
571313115103364037,15-12-2020 kl. 06,15-12-2020 kl. 07,0.07,kWh
571313115103364037,15-12-2020 kl. 05,15-12-2020 kl. 06,0.076,kWh
571313115103364037,15-12-2020 kl. 04,15-12-2020 kl. 05,0.111,kWh
571313115103364037,15-12-2020 kl. 03,15-12-2020 kl. 04,0.091,kWh
571313115103364037,15-12-2020 kl. 02,15-12-2020 kl. 03,0.077,kWh
571313115103364037,15-12-2020 kl. 01,15-12-2020 kl. 02,0.08,kWh
571313115103364037,15-12-2020 kl. 00,15-12-2020 kl. 01,0.306,kWh
571313115103364037,14-12-2020 kl. 23,15-12-2020 kl. 00,0.365,kWh
571313115103364037,14-12-2020 kl. 22,14-12-2020 kl. 23,0.324,kWh
571313115103364037,14-12-2020 kl. 21,14-12-2020 kl. 22,0.262,kWh
571313115103364037,14-12-2020 kl. 20,14-12-2020 kl. 21,0.311,kWh
571313115103364037,14-12-2020 kl. 19,14-12-2020 kl. 20,0.367,kWh
571313115103364037,14-12-2020 kl. 18,14-12-2020 kl. 19,0.323,kWh
571313115103364037,14-12-2020 kl. 17,14-12-2020 kl. 18,0.91,kWh
571313115103364037,14-12-2020 kl. 16,14-12-2020 kl. 17,0.298,kWh
571313115103364037,14-12-2020 kl. 15,14-12-2020 kl. 16,0.412,kWh
571313115103364037,14-12-2020 kl. 14,14-12-2020 kl. 15,0.299,kWh
571313115103364037,14-12-2020 kl. 13,14-12-2020 kl. 14,0.174,kWh
571313115103364037,14-12-2020 kl. 12,14-12-2020 kl. 13,0.231,kWh
571313115103364037,14-12-2020 kl. 11,14-12-2020 kl. 12,0.149,kWh
571313115103364037,14-12-2020 kl. 10,14-12-2020 kl. 11,0.224,kWh
571313115103364037,14-12-2020 kl. 09,14-12-2020 kl. 10,0.128,kWh
571313115103364037,14-12-2020 kl. 08,14-12-2020 kl. 09,0.136,kWh
571313115103364037,14-12-2020 kl. 07,14-12-2020 kl. 08,0.073,kWh
571313115103364037,14-12-2020 kl. 06,14-12-2020 kl. 07,0.073,kWh
571313115103364037,14-12-2020 kl. 05,14-12-2020 kl. 06,0.074,kWh
571313115103364037,14-12-2020 kl. 04,14-12-2020 kl. 05,0.074,kWh
571313115103364037,14-12-2020 kl. 03,14-12-2020 kl. 04,0.083,kWh
571313115103364037,14-12-2020 kl. 02,14-12-2020 kl. 03,0.09,kWh
571313115103364037,14-12-2020 kl. 01,14-12-2020 kl. 02,0.096,kWh
571313115103364037,14-12-2020 kl. 00,14-12-2020 kl. 01,0.39,kWh
571313115103364037,13-12-2020 kl. 23,14-12-2020 kl. 00,0.381,kWh
571313115103364037,13-12-2020 kl. 22,13-12-2020 kl. 23,0.388,kWh
571313115103364037,13-12-2020 kl. 21,13-12-2020 kl. 22,0.407,kWh
571313115103364037,13-12-2020 kl. 20,13-12-2020 kl. 21,0.908,kWh
571313115103364037,13-12-2020 kl. 19,13-12-2020 kl. 20,0.949,kWh
571313115103364037,13-12-2020 kl. 18,13-12-2020 kl. 19,0.36,kWh
571313115103364037,13-12-2020 kl. 17,13-12-2020 kl. 18,0.297,kWh
571313115103364037,13-12-2020 kl. 16,13-12-2020 kl. 17,0.272,kWh
571313115103364037,13-12-2020 kl. 15,13-12-2020 kl. 16,0.269,kWh
571313115103364037,13-12-2020 kl. 14,13-12-2020 kl. 15,0.265,kWh
571313115103364037,13-12-2020 kl. 13,13-12-2020 kl. 14,0.246,kWh
571313115103364037,13-12-2020 kl. 12,13-12-2020 kl. 13,0.25,kWh
571313115103364037,13-12-2020 kl. 11,13-12-2020 kl. 12,0.288,kWh
571313115103364037,13-12-2020 kl. 10,13-12-2020 kl. 11,0.496,kWh
571313115103364037,13-12-2020 kl. 09,13-12-2020 kl. 10,0.061,kWh
571313115103364037,13-12-2020 kl. 08,13-12-2020 kl. 09,0.066,kWh
571313115103364037,13-12-2020 kl. 07,13-12-2020 kl. 08,0.073,kWh
571313115103364037,13-12-2020 kl. 06,13-12-2020 kl. 07,0.072,kWh
571313115103364037,13-12-2020 kl. 05,13-12-2020 kl. 06,0.065,kWh
571313115103364037,13-12-2020 kl. 04,13-12-2020 kl. 05,0.062,kWh
